t_ns,cx,cy,r_px,bx,by,bz,ee_x,ee_y,ee_z,ee_r,ee_p,ee_yaw,vx,vy,vz,wx,wy,wz
1758229645635883426,212,289,25.0,-0.19703414634146343,0.08939512195121953,1.122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1758229645669579250,212,288,25.0,-0.19685853658536584,0.08749268292682927,1.121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1758229645702875959,212,289,25.0,-0.19703414634146343,0.08939512195121953,1.122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1758229645736207624,212,289,25.0,-0.19650731707317073,0.08915609756097562,1.119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1758229645769600574,212,289,25.0,-0.1961560975609756,0.08899674796747967,1.117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1758229645802935005,212,288,25.0,-0.19773658536585365,0.08788292682926828,1.126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1758229645836310730,212,288,25.0,-0.19720975609756097,0.08764878048780488,1.123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1758229645869736941,212,289,25.0,-0.1963317073170732,0.08907642276422764,1.118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1758229645902025038,212,288,25.0,-0.19685853658536584,0.08749268292682927,1.121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1758229645935440569,212,288,25.0,-0.19703414634146343,0.08757073170731709,1.122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
